id,title,organization,category,description,education,min_year,max_year,branch,skills,location,mode,deadline,prize,stipend,fee,url,source,last_verified,status
449,Study Abroad in Germany: DAAD Scholarship - Season 23,Google,Study Abroad,"Detailed description for Study Abroad in Germany: DAAD Scholarship - Season 23. Postgraduate full-degree funding for engineering and science graduates. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,2,4,Law/LLB,Research Methodology,Pune,HYBRID,2026-11-02,N/A,N/A,0,https://daad.de,https://daad.de,2026-08-26,ACTIVE
450,Startup India Seed Fund Challenge - Season 23,Kaggle,Entrepreneurship,"Detailed description for Startup India Seed Fund Challenge - Season 23. Submit startup pitch to receive incubator grants and mentorship. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,2,5,Science/B.Sc,Business Strategy,Remote,ONLINE,2026-09-30,Up to Rs. 20 Lakhs funding,Up to Rs. 20 Lakhs funding,0,https://startupindia.gov.in,https://startupindia.gov.in,2026-08-27,ACTIVE
451,Adobe India Women in Tech Internship 2026,Coursera,Internships,"Detailed description for Adobe India Women in Tech Internship 2026. Summer internship for female engineering students in product development. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,1,5,Law/LLB,"Algorithms,Data Structures",Delhi,HYBRID,2026-10-27,"Stipend Rs. 1,00,000 / month","Stipend Rs. 1,00,000 / month",0,https://adobe.com,https://adobe.com,2026-08-25,ACTIVE
452,TCS CodeVita Coding Competition - Season 23,Major League Hacking,Competitions,"Detailed description for TCS CodeVita Coding Competition - Season 23. Global coding contest testing algorithmic problem-solving speed. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,2,5,Arts/Humanities,"Data Structures,Java,Algorithms",Pune,OFFLINE,2026-10-17,"Prizes up to $20,000 + Job interview",N/A,0,https://tcscodevita.com,https://tcscodevita.com,2026-08-29,ACTIVE
453,UN Sustainable Development Goals Workshop - Season 23,Reliance Foundation,Workshops,"Detailed description for UN Sustainable Development Goals Workshop - Season 23. Five-day interactive virtual seminar on local social impact strategies. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Graduate,2,4,Computer Science,"Teamwork,Communication",Delhi,OFFLINE,2026-10-04,N/A,N/A,0,https://sdg.un.org,https://sdg.un.org,2026-08-26,ACTIVE
454,International Conference on AI & ML (ICML India) 2026,Buddy4Study,Conferences,"Detailed description for International Conference on AI & ML (ICML India) 2026. Global research conference featuring top papers in AI/ML advancements. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 10,1,4,Business/BBA,Research Methodology,Delhi,OFFLINE,2026-09-05,N/A,N/A,"Rs. 2,000",https://icml.cc,https://icml.cc,2026-08-27,CLOSING_SOON
455,DRDO Young Scientist Lab Project - Season 23,Startup India,Research,"Detailed description for DRDO Young Scientist Lab Project - Season 23. Participate in defense robotics and computer vision project implementation. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,1,4,Electrical Engineering,"Computer Vision,C++,Python",Pune,HYBRID,2026-10-19,"Monthly stipend Rs. 31,000","Monthly stipend Rs. 31,000",0,https://drdo.gov.in,https://drdo.gov.in,2026-08-29,ACTIVE
456,GitHub Campus Expert Program - Season 23,Amazon,Ambassador Programs,"Detailed description for GitHub Campus Expert Program - Season 23. Learn public speaking and tech organization skills supported by GitHub. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,2,4,Law/LLB,"Git,Leadership,Communication",Mumbai,OFFLINE,2026-09-12,N/A,N/A,0,https://education.github.com,https://education.github.com,2026-08-27,ACTIVE
457,G20 Youth Summit Innovation Challenge 2026,Ministry of Education,Innovation Challenges,"Detailed description for G20 Youth Summit Innovation Challenge 2026. Propose tech blueprints addressing renewable energy distribution. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,2,4,Civil Engineering,Business Strategy,Delhi,OFFLINE,2026-07-26,"Certificate + Cash prize Rs. 50,000","Certificate + Cash prize Rs. 50,000",0,https://g20.org,https://g20.org,2026-08-28,EXPIRED
458,Stanford University Knight-Hennessy Scholars - Season 23,Kaggle,Study Abroad,"Detailed description for Stanford University Knight-Hennessy Scholars - Season 23. Full funding for graduate degrees at Stanford University in any field. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,1,5,Arts/Humanities,Research Methodology,Mumbai,ONLINE,2026-12-11,N/A,N/A,0,https://knight-hennessy.stanford.edu,https://knight-hennessy.stanford.edu,2026-08-26,UPCOMING
459,L&T Build India Scholarship - Season 23,Major League Hacking,Scholarships,"Detailed description for L&T Build India Scholarship - Season 23. Sponsorship for M.Tech in Construction Technology at IIT Madras/Delhi. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,1,5,Business/BBA,Physics,Bangalore,HYBRID,2026-12-06,"Tuition sponsored + Stipend Rs. 15,000","Tuition sponsored + Stipend Rs. 15,000",0,https://lntecc.com,https://lntecc.com,2026-08-27,ACTIVE
460,National Talent Search Examination (NTSE) 2026,Google,Exams,"Detailed description for National Talent Search Examination (NTSE) 2026. National scholarship exam identifying academic talent in high school. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,1,4,Arts/Humanities,"Problem Solving,Mathematics",Bangalore,ONLINE,2026-12-28,N/A,N/A,0,https://ncert.nic.in,https://ncert.nic.in,2026-08-26,UPCOMING
461,Smart India Hackathon - Season 24,Buddy4Study,Hackathons,"Detailed description for Smart India Hackathon - Season 24. National level digital product building competition solving government problems. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,1,5,Business/BBA,React,Mumbai,HYBRID,2026-12-22,"Rs. 1,00,000","Rs. 1,00,000",0,https://sih.gov.in,https://sih.gov.in,2026-08-25,ACTIVE
462,Google Summer of Code (GSoC) - Season 24,Buddy4Study,Internships,"Detailed description for Google Summer of Code (GSoC) - Season 24. Global program matching students with open source organizations. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,2,5,Computer Science,JavaScript,Kolkata,HYBRID,2026-12-05,N/A,Stipend ($1500 - $3000),0,https://summerofcode.withgoogle.com,https://summerofcode.withgoogle.com,2026-08-29,ACTIVE
463,ISRO Fellowship Program 2026,HDFC Bank,Fellowships,"Detailed description for ISRO Fellowship Program 2026. Research fellowship for postgraduate students in aerospace, remote sensing, and computing. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,1,3,Civil Engineering,"Research Methodology,Python",Mumbai,OFFLINE,2026-11-06,"Rs. 35,000 / month","Rs. 35,000 / month",0,https://isro.gov.in,https://isro.gov.in,2026-08-25,ACTIVE
464,Kaggle ML Competition: Indian Housing - Season 24,CERN,Competitions,"Detailed description for Kaggle ML Competition: Indian Housing - Season 24. Solve machine learning regression challenges on public Indian dataset. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 10,2,5,Science/B.Sc,"Machine Learning,Statistics,Python",Mumbai,HYBRID,2026-12-18,"Prizes up to $10,000",N/A,0,https://kaggle.com,https://kaggle.com,2026-08-26,ACTIVE
465,Microsoft Learn Student Ambassador - Season 24,ISRO,Ambassador Programs,"Detailed description for Microsoft Learn Student Ambassador - Season 24. Host workshops and build technical communities in your local college. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,2,5,Electrical Engineering,"Communication,Public Speaking",Kolkata,HYBRID,2026-10-17,N/A,N/A,0,https://mvp.microsoft.com,https://mvp.microsoft.com,2026-08-26,ACTIVE
466,AWS Cloud Practitioner Certification Scholarship 2026,Kaggle,Certifications,"Detailed description for AWS Cloud Practitioner Certification Scholarship 2026. Voucher scholarship providing 100% exam fee discount for students. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,1,4,Science/B.Sc,"Docker,Kubernetes",Hyderabad,HYBRID,2026-10-03,N/A,N/A,0,https://aws.amazon.com,https://aws.amazon.com,2026-08-29,ACTIVE
467,NITI Aayog Internship Scheme - Season 24,Udemy,Internships,"Detailed description for NITI Aayog Internship Scheme - Season 24. Work on public policy research and analysis under central government experts. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Graduate,2,5,Mechanical Engineering,"Communication,Data Analytics,Research Methodology",Pune,HYBRID,2026-10-26,N/A,N/A,0,https://niti.gov.in,https://niti.gov.in,2026-08-29,ACTIVE
468,UNESCO Youth Volunteering Fellowship - Season 24,UNESCO,Volunteering,"Detailed description for UNESCO Youth Volunteering Fellowship - Season 24. Volunteer for community educational and digital literacy workshops. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,1,5,Law/LLB,"Communication,Social Work,Leadership",Bangalore,ONLINE,2026-08-29,N/A,N/A,0,https://unesco.org,https://unesco.org,2026-08-27,EXPIRED
469,Study Abroad in Germany: DAAD Scholarship 2026,GitHub,Study Abroad,"Detailed description for Study Abroad in Germany: DAAD Scholarship 2026. Postgraduate full-degree funding for engineering and science graduates. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,2,4,All Branches,"Research Methodology,German Language",Hyderabad,OFFLINE,2026-10-30,N/A,N/A,0,https://daad.de,https://daad.de,2026-08-25,ACTIVE
470,Startup India Seed Fund Challenge - Season 24,UNESCO,Entrepreneurship,"Detailed description for Startup India Seed Fund Challenge - Season 24. Submit startup pitch to receive incubator grants and mentorship. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Graduate,1,3,Civil Engineering,Financial Accounting,Mumbai,OFFLINE,2026-12-07,Up to Rs. 20 Lakhs funding,Up to Rs. 20 Lakhs funding,0,https://startupindia.gov.in,https://startupindia.gov.in,2026-08-29,UPCOMING
471,Adobe India Women in Tech Internship - Season 24,British Council,Internships,"Detailed description for Adobe India Women in Tech Internship - Season 24. Summer internship for female engineering students in product development. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Graduate,1,5,Electronics & Communication,"Data Structures,Algorithms,C++",Remote,ONLINE,2026-11-14,"Stipend Rs. 1,00,000 / month","Stipend Rs. 1,00,000 / month",0,https://adobe.com,https://adobe.com,2026-08-26,ACTIVE
472,TCS CodeVita Coding Competition 2026,UNESCO,Competitions,"Detailed description for TCS CodeVita Coding Competition 2026. Global coding contest testing algorithmic problem-solving speed. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,1,4,Science/B.Sc,"Java,C++",Delhi,ONLINE,2026-07-11,"Prizes up to $20,000 + Job interview",N/A,0,https://tcscodevita.com,https://tcscodevita.com,2026-08-27,EXPIRED
473,UN Sustainable Development Goals Workshop - Season 24,Buddy4Study,Workshops,"Detailed description for UN Sustainable Development Goals Workshop - Season 24. Five-day interactive virtual seminar on local social impact strategies. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,2,5,Biotechnology,Leadership,Pune,OFFLINE,2026-07-18,N/A,N/A,0,https://sdg.un.org,https://sdg.un.org,2026-08-27,EXPIRED
474,International Conference on AI & ML (ICML India) - Season 24,Amazon,Conferences,"Detailed description for International Conference on AI & ML (ICML India) - Season 24. Global research conference featuring top papers in AI/ML advancements. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,1,3,Law/LLB,"Research Methodology,Deep Learning",Chennai,HYBRID,2026-10-17,N/A,N/A,"Rs. 2,000",https://icml.cc,https://icml.cc,2026-08-25,ACTIVE
475,DRDO Young Scientist Lab Project 2026,Smart India Hackathon,Research,"Detailed description for DRDO Young Scientist Lab Project 2026. Participate in defense robotics and computer vision project implementation. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,1,3,Science/B.Sc,Computer Vision,Mumbai,HYBRID,2026-12-15,"Monthly stipend Rs. 31,000","Monthly stipend Rs. 31,000",0,https://drdo.gov.in,https://drdo.gov.in,2026-08-26,ACTIVE
476,GitHub Campus Expert Program - Season 24,Startup India,Ambassador Programs,"Detailed description for GitHub Campus Expert Program - Season 24. Learn public speaking and tech organization skills supported by GitHub. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Graduate,1,3,Biotechnology,"Leadership,Communication,Git",Pune,OFFLINE,2026-11-01,N/A,N/A,0,https://education.github.com,https://education.github.com,2026-08-26,ACTIVE
477,G20 Youth Summit Innovation Challenge - Season 24,Ministry of Education,Innovation Challenges,"Detailed description for G20 Youth Summit Innovation Challenge - Season 24. Propose tech blueprints addressing renewable energy distribution. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,1,3,Electrical Engineering,"Leadership,Problem Solving,Business Strategy",Pune,ONLINE,2026-12-08,"Certificate + Cash prize Rs. 50,000","Certificate + Cash prize Rs. 50,000",0,https://g20.org,https://g20.org,2026-08-28,UPCOMING
478,Stanford University Knight-Hennessy Scholars 2026,Smart India Hackathon,Study Abroad,"Detailed description for Stanford University Knight-Hennessy Scholars 2026. Full funding for graduate degrees at Stanford University in any field. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,1,4,Business/BBA,"Research Methodology,Academic Writing,Leadership",Hyderabad,OFFLINE,2026-08-11,N/A,N/A,0,https://knight-hennessy.stanford.edu,https://knight-hennessy.stanford.edu,2026-08-26,EXPIRED
479,L&T Build India Scholarship - Season 24,GitHub,Scholarships,"Detailed description for L&T Build India Scholarship - Season 24. Sponsorship for M.Tech in Construction Technology at IIT Madras/Delhi. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 10,1,3,Civil Engineering,"Civil Engineering,CAD,Physics",Kolkata,OFFLINE,2026-10-28,"Tuition sponsored + Stipend Rs. 15,000","Tuition sponsored + Stipend Rs. 15,000",0,https://lntecc.com,https://lntecc.com,2026-08-28,ACTIVE
480,National Talent Search Examination (NTSE) - Season 24,Udemy,Exams,"Detailed description for National Talent Search Examination (NTSE) - Season 24. National scholarship exam identifying academic talent in high school. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,1,4,All Branches,"Mathematics,Problem Solving",Kolkata,OFFLINE,2026-07-12,N/A,N/A,0,https://ncert.nic.in,https://ncert.nic.in,2026-08-29,EXPIRED
481,Smart India Hackathon 2026,Kaggle,Hackathons,"Detailed description for Smart India Hackathon 2026. National level digital product building competition solving government problems. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,2,5,Business/BBA,"Python,SQL",Remote,ONLINE,2026-08-29,"Rs. 1,00,000","Rs. 1,00,000",0,https://sih.gov.in,https://sih.gov.in,2026-08-26,EXPIRED
482,Google Summer of Code (GSoC) - Season 25,Udemy,Internships,"Detailed description for Google Summer of Code (GSoC) - Season 25. Global program matching students with open source organizations. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,1,5,Civil Engineering,C++,Remote,OFFLINE,2026-09-04,N/A,Stipend ($1500 - $3000),0,https://summerofcode.withgoogle.com,https://summerofcode.withgoogle.com,2026-08-26,CLOSING_SOON
483,ISRO Fellowship Program - Season 25,Microsoft,Fellowships,"Detailed description for ISRO Fellowship Program - Season 25. Research fellowship for postgraduate students in aerospace, remote sensing, and computing. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,2,5,Biotechnology,"Academic Writing,Python",Chennai,HYBRID,2026-11-14,"Rs. 35,000 / month","Rs. 35,000 / month",0,https://isro.gov.in,https://isro.gov.in,2026-08-29,ACTIVE
484,Kaggle ML Competition: Indian Housing 2026,Microsoft,Competitions,"Detailed description for Kaggle ML Competition: Indian Housing 2026. Solve machine learning regression challenges on public Indian dataset. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Graduate,1,3,Biotechnology,"Statistics,Machine Learning",Mumbai,ONLINE,2026-08-27,"Prizes up to $10,000",N/A,0,https://kaggle.com,https://kaggle.com,2026-08-25,EXPIRED
485,Microsoft Learn Student Ambassador - Season 25,DAAD,Ambassador Programs,"Detailed description for Microsoft Learn Student Ambassador - Season 25. Host workshops and build technical communities in your local college. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Graduate,2,4,All Branches,"Communication,Leadership,Public Speaking",Mumbai,ONLINE,2026-08-26,N/A,N/A,0,https://mvp.microsoft.com,https://mvp.microsoft.com,2026-08-28,EXPIRED
486,AWS Cloud Practitioner Certification Scholarship - Season 25,Tata Trusts,Certifications,"Detailed description for AWS Cloud Practitioner Certification Scholarship - Season 25. Voucher scholarship providing 100% exam fee discount for students. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 10,2,5,Computer Science,"Docker,Kubernetes,AWS",Mumbai,HYBRID,2026-12-27,N/A,N/A,0,https://aws.amazon.com,https://aws.amazon.com,2026-08-28,ACTIVE
487,NITI Aayog Internship Scheme 2026,Google,Internships,"Detailed description for NITI Aayog Internship Scheme 2026. Work on public policy research and analysis under central government experts. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,2,3,Business/BBA,"Communication,Data Analytics",Pune,ONLINE,2026-08-06,N/A,N/A,0,https://niti.gov.in,https://niti.gov.in,2026-08-25,EXPIRED
488,UNESCO Youth Volunteering Fellowship - Season 25,IIT Madras,Volunteering,"Detailed description for UNESCO Youth Volunteering Fellowship - Season 25. Volunteer for community educational and digital literacy workshops. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,2,3,Biotechnology,Leadership,Mumbai,OFFLINE,2026-10-20,N/A,N/A,0,https://unesco.org,https://unesco.org,2026-08-27,ACTIVE
489,Study Abroad in Germany: DAAD Scholarship - Season 25,ACM,Study Abroad,"Detailed description for Study Abroad in Germany: DAAD Scholarship - Season 25. Postgraduate full-degree funding for engineering and science graduates. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Graduate,1,3,Electrical Engineering,"German Language,Research Methodology",Chennai,HYBRID,2026-10-07,N/A,N/A,0,https://daad.de,https://daad.de,2026-08-29,ACTIVE
490,Startup India Seed Fund Challenge 2026,ISRO,Entrepreneurship,"Detailed description for Startup India Seed Fund Challenge 2026. Submit startup pitch to receive incubator grants and mentorship. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,1,3,Electrical Engineering,"Financial Accounting,Business Strategy,Public Speaking",Bangalore,HYBRID,2026-08-11,Up to Rs. 20 Lakhs funding,Up to Rs. 20 Lakhs funding,0,https://startupindia.gov.in,https://startupindia.gov.in,2026-08-29,EXPIRED
491,Adobe India Women in Tech Internship - Season 25,Reliance Foundation,Internships,"Detailed description for Adobe India Women in Tech Internship - Season 25. Summer internship for female engineering students in product development. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 10,1,4,Business/BBA,"Java,Algorithms,C++",Hyderabad,ONLINE,2026-11-17,"Stipend Rs. 1,00,000 / month","Stipend Rs. 1,00,000 / month",0,https://adobe.com,https://adobe.com,2026-08-27,ACTIVE
492,TCS CodeVita Coding Competition - Season 25,ACM,Competitions,"Detailed description for TCS CodeVita Coding Competition - Season 25. Global coding contest testing algorithmic problem-solving speed. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Graduate,1,5,Electronics & Communication,Python,Remote,ONLINE,2026-12-22,"Prizes up to $20,000 + Job interview",N/A,0,https://tcscodevita.com,https://tcscodevita.com,2026-08-25,UPCOMING
493,UN Sustainable Development Goals Workshop 2026,DRDO,Workshops,"Detailed description for UN Sustainable Development Goals Workshop 2026. Five-day interactive virtual seminar on local social impact strategies. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,2,5,Science/B.Sc,Leadership,Chennai,HYBRID,2026-07-24,N/A,N/A,0,https://sdg.un.org,https://sdg.un.org,2026-08-29,EXPIRED
494,International Conference on AI & ML (ICML India) - Season 25,Reliance Foundation,Conferences,"Detailed description for International Conference on AI & ML (ICML India) - Season 25. Global research conference featuring top papers in AI/ML advancements. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,2,3,Law/LLB,"Deep Learning,Research Methodology",Bangalore,ONLINE,2026-07-24,N/A,N/A,"Rs. 2,000",https://icml.cc,https://icml.cc,2026-08-26,EXPIRED
495,DRDO Young Scientist Lab Project - Season 25,Infosys,Research,"Detailed description for DRDO Young Scientist Lab Project - Season 25. Participate in defense robotics and computer vision project implementation. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,1,5,Law/LLB,"Computer Vision,C++",Kolkata,ONLINE,2026-08-07,"Monthly stipend Rs. 31,000","Monthly stipend Rs. 31,000",0,https://drdo.gov.in,https://drdo.gov.in,2026-08-27,EXPIRED
496,GitHub Campus Expert Program 2026,UNESCO,Ambassador Programs,"Detailed description for GitHub Campus Expert Program 2026. Learn public speaking and tech organization skills supported by GitHub. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Graduate,1,4,Medicine/MBBS,"Git,Leadership",Chennai,HYBRID,2026-09-01,N/A,N/A,0,https://education.github.com,https://education.github.com,2026-08-27,CLOSING_SOON
497,G20 Youth Summit Innovation Challenge - Season 25,UNESCO,Innovation Challenges,"Detailed description for G20 Youth Summit Innovation Challenge - Season 25. Propose tech blueprints addressing renewable energy distribution. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,2,5,Science/B.Sc,"Problem Solving,Business Strategy,Leadership",Chennai,ONLINE,2026-08-03,"Certificate + Cash prize Rs. 50,000","Certificate + Cash prize Rs. 50,000",0,https://g20.org,https://g20.org,2026-08-29,EXPIRED
498,Stanford University Knight-Hennessy Scholars - Season 25,Udemy,Study Abroad,"Detailed description for Stanford University Knight-Hennessy Scholars - Season 25. Full funding for graduate degrees at Stanford University in any field. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,2,5,Biotechnology,"Academic Writing,Leadership",Kolkata,ONLINE,2026-09-23,N/A,N/A,0,https://knight-hennessy.stanford.edu,https://knight-hennessy.stanford.edu,2026-08-28,ACTIVE
499,L&T Build India Scholarship 2026,Buddy4Study,Scholarships,"Detailed description for L&T Build India Scholarship 2026. Sponsorship for M.Tech in Construction Technology at IIT Madras/Delhi. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,1,3,Commerce/B.Com,"CAD,Civil Engineering",Delhi,HYBRID,2026-09-21,"Tuition sponsored + Stipend Rs. 15,000","Tuition sponsored + Stipend Rs. 15,000",0,https://lntecc.com,https://lntecc.com,2026-08-26,ACTIVE
500,National Talent Search Examination (NTSE) - Season 25,IIT Madras,Exams,"Detailed description for National Talent Search Examination (NTSE) - Season 25. National scholarship exam identifying academic talent in high school. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,1,4,Biotechnology,"Mathematics,Problem Solving",Pune,OFFLINE,2026-09-08,N/A,N/A,0,https://ncert.nic.in,https://ncert.nic.in,2026-08-25,ACTIVE
501,Smart India Hackathon - Season 26,TCS,Hackathons,"Detailed description for Smart India Hackathon - Season 26. National level digital product building competition solving government problems. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,1,4,All Branches,"React,Python,SQL",Mumbai,OFFLINE,2026-10-15,"Rs. 1,00,000","Rs. 1,00,000",0,https://sih.gov.in,https://sih.gov.in,2026-08-25,ACTIVE
502,Google Summer of Code (GSoC) 2026,Ministry of Education,Internships,"Detailed description for Google Summer of Code (GSoC) 2026. Global program matching students with open source organizations. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,2,4,Electronics & Communication,"Java,Git",Chennai,HYBRID,2026-10-11,N/A,Stipend ($1500 - $3000),0,https://summerofcode.withgoogle.com,https://summerofcode.withgoogle.com,2026-08-28,ACTIVE
503,ISRO Fellowship Program - Season 26,Tata Trusts,Fellowships,"Detailed description for ISRO Fellowship Program - Season 26. Research fellowship for postgraduate students in aerospace, remote sensing, and computing. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,2,4,Business/BBA,"Python,Academic Writing,Research Methodology",Chennai,HYBRID,2026-07-28,"Rs. 35,000 / month","Rs. 35,000 / month",0,https://isro.gov.in,https://isro.gov.in,2026-08-28,EXPIRED
504,Kaggle ML Competition: Indian Housing - Season 26,Google,Competitions,"Detailed description for Kaggle ML Competition: Indian Housing - Season 26. Solve machine learning regression challenges on public Indian dataset. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,1,3,Computer Science,"Machine Learning,Statistics",Pune,ONLINE,2026-11-21,"Prizes up to $10,000",N/A,0,https://kaggle.com,https://kaggle.com,2026-08-29,ACTIVE
505,Microsoft Learn Student Ambassador 2026,TCS,Ambassador Programs,"Detailed description for Microsoft Learn Student Ambassador 2026. Host workshops and build technical communities in your local college. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 10,2,4,Arts/Humanities,"Communication,Leadership,Public Speaking",Delhi,OFFLINE,2026-09-09,N/A,N/A,0,https://mvp.microsoft.com,https://mvp.microsoft.com,2026-08-29,ACTIVE
506,AWS Cloud Practitioner Certification Scholarship - Season 26,ACM,Certifications,"Detailed description for AWS Cloud Practitioner Certification Scholarship - Season 26. Voucher scholarship providing 100% exam fee discount for students. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,1,4,Law/LLB,"AWS,Kubernetes,Docker",Hyderabad,HYBRID,2026-09-28,N/A,N/A,0,https://aws.amazon.com,https://aws.amazon.com,2026-08-25,ACTIVE
507,NITI Aayog Internship Scheme - Season 26,DRDO,Internships,"Detailed description for NITI Aayog Internship Scheme - Season 26. Work on public policy research and analysis under central government experts. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,2,3,Medicine/MBBS,"Data Analytics,Communication",Remote,ONLINE,2026-09-06,N/A,N/A,0,https://niti.gov.in,https://niti.gov.in,2026-08-26,CLOSING_SOON
508,UNESCO Youth Volunteering Fellowship 2026,DRDO,Volunteering,"Detailed description for UNESCO Youth Volunteering Fellowship 2026. Volunteer for community educational and digital literacy workshops. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Graduate,2,3,Science/B.Sc,"Communication,Social Work,Leadership",Bangalore,ONLINE,2026-09-11,N/A,N/A,0,https://unesco.org,https://unesco.org,2026-08-27,ACTIVE
509,Study Abroad in Germany: DAAD Scholarship - Season 26,British Council,Study Abroad,"Detailed description for Study Abroad in Germany: DAAD Scholarship - Season 26. Postgraduate full-degree funding for engineering and science graduates. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 10,2,4,Medicine/MBBS,Research Methodology,Delhi,OFFLINE,2026-08-21,N/A,N/A,0,https://daad.de,https://daad.de,2026-08-25,EXPIRED
